Visit Date,Month,Year,Year_Month,Client ID,Client First Visit- Personal Tab,Client First Visit-Date,Client Preferred Agency,Dietary Considerations,Social Assistance,Program Type,Individuals Served,Visit Reasons,Referrals Provided
9/7/22,9,2022,202209,9576876,9/7/22,9/7/22,The Branch,None,Don't Know,tefap_food_bank,1,Ongoing Need,No Referral no_referral
9/7/22,9,2022,202209,6761288,6/19/21,6/19/21,The Branch,,Didn't Ask,tefap_food_bank,1,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
9/7/22,9,2022,202209,7650155,11/29/21,11/29/21,God's Storehouse Pulaski,None,"SNAP (Food Stamps), Don't Know",tefap_food_bank,4,Ongoing Need,No Referral no_referral
9/7/22,9,2022,202209,6726764,6/11/21,6/11/21,The Branch,,Didn't Ask,tefap_food_bank,1,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
9/7/22,9,2022,202209,3616576,11/1/19,11/1/19,Radnor Towers,,"SNAP (Food Stamps), Public Housing (PH)",tefap_food_bank,1,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
9/7/22,9,2022,202209,9445853,8/17/22,8/17/22,Salvation Army Magness Potter Center,None,SNAP (Food Stamps),tefap_food_bank,1,Unemployed/Recently Lost Job,No Referral no_referral
9/7/22,9,2022,202209,4712765,5/12/20,5/12/20,Christian Cooperative Ministry,None,,tefap_food_bank,5,Sickness/Medical Expenses,No Referral no_referral
9/7/22,9,2022,202209,9644623,9/7/22,9/7/22,The Branch,None,No Benefits,tefap_food_bank,1,Sickness/Medical Expenses,No Referral no_referral
9/7/22,9,2022,202209,9644625,9/7/22,9/7/22,The Branch,None,"SNAP (Food Stamps), No Benefits",tefap_food_bank,3,"Sickness/Medical Expenses,Low Wages/Not Enough Hours",No Referral no_referral
9/7/22,9,2022,202209,9644636,9/7/22,9/7/22,The Branch,None,No Benefits,tefap_food_bank,1,"Sickness/Medical Expenses,Low Wages/Not Enough Hours",No Referral no_referral
9/7/22,9,2022,202209,7057611,8/23/21,8/23/21,Highland Heights Church of Christ,None,No Benefits,tefap_food_bank,5,Sickness/Medical Expenses,No Referral no_referral
9/9/22,9,2022,202209,4166687,1/29/20,1/29/20,15th Ave Baptist Village Manor,None,Didn't Ask,tefap_food_bank,5,Ongoing Need,No Referral no_referral
9/9/22,9,2022,202209,7542791,11/12/21,11/12/21,The Branch,None,No Benefits,tefap_food_bank,5,Ongoing Need,No Referral no_referral
9/9/22,9,2022,202209,4161036,1/28/20,1/28/20,15th Ave Baptist Village Manor,None,No Benefits,tefap_food_bank,8,Low Wages/Not Enough Hours,No Referral no_referral
9/9/22,9,2022,202209,8501486,4/12/22,4/12/22,The Branch,None,Didn't Ask,tefap_food_bank,1,Low Wages/Not Enough Hours,No Referral no_referral
9/9/22,9,2022,202209,9126415,7/9/22,7/9/22,The Branch,None,Didn't Ask,tefap_food_bank,4,Ongoing Need,No Referral no_referral
9/9/22,9,2022,202209,6808885,6/29/21,6/29/21,The Branch,No Pork,Didn't Ask,tefap_food_bank,6,Low Wages/Not Enough Hours,No Referral no_referral
9/9/22,9,2022,202209,6675359,6/1/21,6/1/21,The Branch,None,,tefap_food_bank,3,Low Wages/Not Enough Hours,No Referral no_referral
9/9/22,9,2022,202209,5307114,9/23/20,9/23/20,Salvation Army Nashville South,,"SNAP (Food Stamps), Didn't Ask",tefap_food_bank,2,Ongoing Need,No Referral no_referral
9/9/22,9,2022,202209,6667386,6/5/21,6/5/21,The Branch,No Pork,Didn't Ask,tefap_food_bank,1,Ongoing Need,No Referral no_referral
9/9/22,9,2022,202209,7088817,8/28/21,8/28/21,The Branch,No Pork,No Benefits,tefap_food_bank,4,Low Wages/Not Enough Hours,No Referral no_referral
9/9/22,9,2022,202209,6712833,6/9/21,6/9/21,The Branch,None,No Benefits,tefap_food_bank,3,Low Wages/Not Enough Hours,No Referral no_referral
9/9/22,9,2022,202209,6696531,6/5/21,6/5/21,The Branch,None,No Benefits,tefap_food_bank,6,Low Wages/Not Enough Hours,No Referral no_referral
9/9/22,9,2022,202209,6834566,7/6/21,7/6/21,The Branch,None,Didn't Ask,non_tefap_market,4,Ongoing Need,No Referral no_referral
9/9/22,9,2022,202209,7222694,9/25/21,9/25/21,Hamilton United Methodist Church,None,"Didn't Ask, No Benefits",non_tefap_market,6,Ongoing Need,No Referral no_referral
9/9/22,9,2022,202209,9300113,7/30/22,7/30/22,The Branch,None,No Benefits,tefap_food_bank,2,Low Wages/Not Enough Hours,No Referral no_referral
9/9/22,9,2022,202209,4757292,5/23/20,5/23/20,Hamilton United Methodist Church,No Pork,Didn't Ask,tefap_food_bank,4,Low Wages/Not Enough Hours,No Referral no_referral
9/9/22,9,2022,202209,4954991,7/11/20,7/11/20,,None,SNAP (Food Stamps),tefap_food_bank,5,Low Wages/Not Enough Hours,No Referral no_referral
9/9/22,9,2022,202209,7136901,9/8/21,9/8/21,The Branch,None,"SNAP (Food Stamps), Didn't Ask",tefap_food_bank,2,Low Wages/Not Enough Hours,No Referral no_referral
9/9/22,9,2022,202209,6762633,6/20/21,6/20/21,The Branch,None,Didn't Ask,tefap_food_bank,2,Low Wages/Not Enough Hours,No Referral no_referral
9/9/22,9,2022,202209,6755815,6/18/21,6/18/21,The Branch,None,Didn't Ask,tefap_food_bank,8,Ongoing Need,No Referral no_referral
9/9/22,9,2022,202209,6956022,7/31/21,7/31/21,The Branch,None,Didn't Ask,tefap_food_bank,4,Low Wages/Not Enough Hours,No Referral no_referral
9/9/22,9,2022,202209,7410771,10/25/21,10/25/21,The Branch,None,,tefap_food_bank,1,Unemployed/Recently Lost Job,No Referral no_referral
9/9/22,9,2022,202209,4167252,1/29/20,1/29/20,15th Ave Baptist Village Manor,None,Didn't Ask,tefap_food_bank,5,Low Wages/Not Enough Hours,No Referral no_referral
9/9/22,9,2022,202209,7462091,10/30/21,10/30/21,The Branch,None,SNAP (Food Stamps),tefap_food_bank,2,Low Wages/Not Enough Hours,No Referral no_referral
9/9/22,9,2022,202209,8060536,2/8/22,2/8/22,The Branch,None,Didn't Ask,tefap_food_bank,6,Ongoing Need,No Referral no_referral
9/9/22,9,2022,202209,6803329,6/28/21,6/28/21,The Branch,None,No Benefits,tefap_food_bank,4,Low Wages/Not Enough Hours,No Referral no_referral
9/9/22,9,2022,202209,7355037,10/16/21,10/16/21,The Branch,None,Didn't Ask,tefap_food_bank,1,Unemployed/Recently Lost Job,No Referral no_referral
9/9/22,9,2022,202209,8568760,4/22/22,4/22/22,The Branch,None,Didn't Ask,tefap_food_bank,4,Low Wages/Not Enough Hours,No Referral no_referral
9/9/22,9,2022,202209,4155807,1/28/20,1/28/20,15th Ave Baptist Village Manor,No Pork,Didn't Ask,tefap_food_bank,5,Low Wages/Not Enough Hours,No Referral no_referral
9/9/22,9,2022,202209,8443480,4/4/22,4/4/22,The Branch,None,Didn't Ask,tefap_food_bank,4,Low Wages/Not Enough Hours,No Referral no_referral
9/9/22,9,2022,202209,4151225,1/28/20,1/28/20,15th Ave Baptist Village Manor,None,Didn't Ask,tefap_food_bank,3,Low Wages/Not Enough Hours,No Referral no_referral
9/9/22,9,2022,202209,4536013,4/1/20,4/1/20,,None,No Benefits,tefap_food_bank,2,Ongoing Need,No Referral no_referral
9/9/22,9,2022,202209,7402345,10/22/21,10/22/21,The Branch,No Pork,,tefap_food_bank,6,Ongoing Need,No Referral no_referral
9/9/22,9,2022,202209,8204678,3/1/22,3/1/22,Salvation Army Nashville South,,Didn't Ask,tefap_food_bank,1,Low Wages/Not Enough Hours,No Referral no_referral
9/9/22,9,2022,202209,9241348,7/22/22,7/22/22,The Branch,None,Didn't Ask,tefap_food_bank,1,Low Wages/Not Enough Hours,No Referral no_referral
9/9/22,9,2022,202209,9241261,7/22/22,7/22/22,The Branch,None,Didn't Ask,tefap_food_bank,2,Low Wages/Not Enough Hours,No Referral no_referral
9/9/22,9,2022,202209,9241384,7/22/22,7/22/22,The Branch,None,Didn't Ask,tefap_food_bank,2,Low Wages/Not Enough Hours,No Referral no_referral
9/9/22,9,2022,202209,7110030,9/1/21,9/1/21,The Branch,None,No Benefits,tefap_food_bank,7,Low Wages/Not Enough Hours,No Referral no_referral
9/9/22,9,2022,202209,6796860,6/26/21,6/26/21,The Branch,No Pork,SNAP (Food Stamps),tefap_food_bank,5,Low Wages/Not Enough Hours,No Referral no_referral
9/9/22,9,2022,202209,6346624,3/13/21,3/13/21,Hamilton United Methodist Church,None,Didn't Ask,tefap_food_bank,3,Low Wages/Not Enough Hours,No Referral no_referral
9/9/22,9,2022,202209,4725443,5/14/20,5/14/20,Rural Hill Church of Christ,None,Didn't Ask,tefap_food_bank,4,Low Wages/Not Enough Hours,No Referral no_referral
9/9/22,9,2022,202209,8306247,3/15/22,3/15/22,The Branch,None,No Benefits,tefap_food_bank,3,Low Wages/Not Enough Hours,No Referral no_referral
9/9/22,9,2022,202209,4166600,1/29/20,1/29/20,15th Ave Baptist Village Manor,None,Didn't Ask,tefap_food_bank,4,Low Wages/Not Enough Hours,No Referral no_referral
9/9/22,9,2022,202209,9638599,9/9/22,9/9/22,The Branch,None,,tefap_food_bank,2,Low Wages/Not Enough Hours,No Referral no_referral
9/9/22,9,2022,202209,9638633,9/9/22,9/9/22,The Branch,None,,tefap_food_bank,2,Unemployed/Recently Lost Job,No Referral no_referral
9/9/22,9,2022,202209,8877257,6/7/22,6/7/22,The Branch,None,No Benefits,non_tefap_market,4,Ongoing Need,No Referral no_referral
9/9/22,9,2022,202209,9638873,9/9/22,9/9/22,The Branch,None,SNAP (Food Stamps),non_tefap_market,2,Ongoing Need,No Referral no_referral
9/9/22,9,2022,202209,8526672,4/15/22,4/15/22,The Branch,None,No Benefits,tefap_food_bank,3,Low Wages/Not Enough Hours,No Referral no_referral
9/9/22,9,2022,202209,9356126,8/6/22,8/6/22,The Branch,None,,tefap_food_bank,5,Low Wages/Not Enough Hours,SNAP social_services
9/9/22,9,2022,202209,9639032,9/9/22,9/9/22,The Branch,None,,non_tefap_market,1,Unemployed/Recently Lost Job,No Referral no_referral
9/9/22,9,2022,202209,9639139,9/9/22,9/9/22,The Branch,None,SNAP (Food Stamps),non_tefap_market,1,Unemployed/Recently Lost Job,No Referral no_referral
9/9/22,9,2022,202209,4153209,1/28/20,1/28/20,15th Ave Baptist Village Manor,None,,non_tefap_market,1,Ongoing Need,No Referral no_referral
9/10/22,9,2022,202209,8844837,6/2/22,6/2/22,Rural Hill Church of Christ,None,Didn't Ask,tefap_food_bank,5,Unemployed/Recently Lost Job,No Referral no_referral
9/10/22,9,2022,202209,7413631,10/25/21,10/25/21,The Branch,None,Didn't Ask,tefap_food_bank,1,Unemployed/Recently Lost Job,No Referral no_referral
9/10/22,9,2022,202209,8794101,5/25/22,5/25/22,The Branch,None,Didn't Ask,tefap_food_bank,1,Low Wages/Not Enough Hours,No Referral no_referral
9/10/22,9,2022,202209,8340275,3/21/22,3/21/22,The Branch,None,Didn't Ask,tefap_food_bank,2,Low Wages/Not Enough Hours,No Referral no_referral
9/10/22,9,2022,202209,9466895,8/19/22,8/19/22,The Branch,None,No Benefits,tefap_food_bank,3,Ongoing Need,No Referral no_referral
9/10/22,9,2022,202209,5623175,11/14/20,11/14/20,,None,No Benefits,tefap_food_bank,6,Unemployed/Recently Lost Job,No Referral no_referral
9/10/22,9,2022,202209,9251196,7/25/22,7/25/22,The Branch,None,No Benefits,tefap_food_bank,5,Ongoing Need,No Referral no_referral
9/10/22,9,2022,202209,8624766,4/27/22,4/27/22,The Branch,"Halal,No Pork","SNAP (Food Stamps), Didn't Ask",tefap_food_bank,4,Unemployed/Recently Lost Job,No Referral no_referral
9/10/22,9,2022,202209,7355210,10/16/21,10/16/21,The Branch,None,Didn't Ask,tefap_food_bank,3,Low Wages/Not Enough Hours,No Referral no_referral
9/10/22,9,2022,202209,8545185,4/19/22,4/19/22,The Branch,None,Didn't Ask,tefap_food_bank,2,Unemployed/Recently Lost Job,No Referral no_referral
9/10/22,9,2022,202209,9499812,8/24/22,8/24/22,The Branch,None,Don't Know,tefap_food_bank,2,Unemployed/Recently Lost Job,No Referral no_referral
9/10/22,9,2022,202209,6689044,6/3/21,6/3/21,The Branch,None,Didn't Ask,tefap_food_bank,5,Low Wages/Not Enough Hours,No Referral no_referral
9/10/22,9,2022,202209,8526697,4/15/22,4/15/22,The Branch,None,Didn't Ask,tefap_food_bank,5,Unemployed/Recently Lost Job,No Referral no_referral
9/10/22,9,2022,202209,7699273,12/6/21,12/6/21,The Branch,No Pork,SNAP (Food Stamps),tefap_food_bank,4,Ongoing Need,No Referral no_referral
9/10/22,9,2022,202209,7471034,11/2/21,11/2/21,The Branch,None,SNAP (Food Stamps),tefap_food_bank,3,Ongoing Need,No Referral no_referral
9/10/22,9,2022,202209,6726407,6/11/21,6/11/21,The Branch,None,Didn't Ask,tefap_food_bank,4,Ongoing Need,No Referral no_referral
9/10/22,9,2022,202209,7025471,8/17/21,8/17/21,The Branch,None,No Benefits,tefap_food_bank,5,Ongoing Need,No Referral no_referral
9/10/22,9,2022,202209,6801184,6/28/21,6/28/21,The Branch,None,Didn't Ask,tefap_food_bank,4,Ongoing Need,No Referral no_referral
9/10/22,9,2022,202209,4597887,4/14/20,4/14/20,Salvation Army Nashville South,None,No Benefits,tefap_food_bank,4,Ongoing Need,SNAP social_services
9/10/22,9,2022,202209,9466724,8/19/22,8/19/22,The Branch,None,No Benefits,tefap_food_bank,5,Ongoing Need,No Referral no_referral
9/10/22,9,2022,202209,7137039,9/8/21,9/8/21,The Branch,None,SNAP (Food Stamps),tefap_food_bank,1,Low Wages/Not Enough Hours,No Referral no_referral
9/10/22,9,2022,202209,6649127,6/1/21,6/1/21,The Branch,None,Didn't Ask,tefap_food_bank,5,Ongoing Need,No Referral no_referral
9/10/22,9,2022,202209,9235994,7/20/22,7/20/22,The Branch,None,"SNAP (Food Stamps), Didn't Ask",tefap_food_bank,6,Ongoing Need,No Referral no_referral
9/10/22,9,2022,202209,8239630,3/6/22,3/6/22,The Branch,None,No Benefits,tefap_food_bank,6,Ongoing Need,No Referral no_referral
9/10/22,9,2022,202209,9251103,7/25/22,7/25/22,The Branch,None,"SNAP (Food Stamps), No Benefits",tefap_food_bank,5,Ongoing Need,No Referral no_referral
9/10/22,9,2022,202209,6696879,6/6/21,6/6/21,The Branch,None,SNAP (Food Stamps),tefap_food_bank,7,Unemployed/Recently Lost Job,No Referral no_referral
9/10/22,9,2022,202209,6834566,7/6/21,7/6/21,The Branch,None,Didn't Ask,tefap_food_bank,4,Ongoing Need,No Referral no_referral
9/10/22,9,2022,202209,9532488,8/28/22,8/28/22,The Branch,None,,tefap_food_bank,1,Unemployed/Recently Lost Job,No Referral no_referral
9/10/22,9,2022,202209,9643348,9/10/22,9/10/22,The Branch,None,,tefap_food_bank,5,Ongoing Need,No Referral no_referral
9/10/22,9,2022,202209,7858266,1/5/22,1/5/22,The Branch,None,Didn't Ask,non_tefap_market,4,Ongoing Need,No Referral no_referral
9/10/22,9,2022,202209,4147986,1/28/20,1/28/20,15th Ave Baptist Village Manor,None,SNAP (Food Stamps),tefap_food_bank,7,Ongoing Need,No Referral no_referral
9/10/22,9,2022,202209,7833846,12/29/21,12/29/21,LaVergne First UMC,None,Didn't Ask,tefap_food_bank,7,Ongoing Need,No Referral no_referral
9/10/22,9,2022,202209,5852524,12/19/20,12/19/20,Hamilton United Methodist Church,None,SNAP (Food Stamps),tefap_food_bank,11,Ongoing Need,No Referral no_referral
9/10/22,9,2022,202209,5082234,8/7/20,8/7/20,Martha O'Bryan Center,None,No Benefits,tefap_food_bank,1,Unemployed/Recently Lost Job,No Referral no_referral
9/10/22,9,2022,202209,6890690,7/18/21,7/18/21,The Branch,None,No Benefits,tefap_food_bank,5,Ongoing Need,No Referral no_referral
9/10/22,9,2022,202209,7575649,11/17/21,11/17/21,The Branch,No Pork,"SNAP (Food Stamps), Families First (FF)",tefap_food_bank,4,Ongoing Need,No Referral no_referral
9/10/22,9,2022,202209,6712827,6/9/21,6/9/21,The Branch,None,,tefap_food_bank,4,Ongoing Need,No Referral no_referral
9/10/22,9,2022,202209,9481342,8/22/22,8/22/22,The Branch,None,SNAP (Food Stamps),tefap_food_bank,1,Unemployed/Recently Lost Job,No Referral no_referral
9/10/22,9,2022,202209,9643363,9/10/22,9/10/22,The Branch,None,Don't Know,tefap_food_bank,1,Ongoing Need,No Referral no_referral
9/10/22,9,2022,202209,7015599,8/13/21,8/13/21,The Branch,None,,tefap_food_bank,3,Low Wages/Not Enough Hours,No Referral no_referral
9/10/22,9,2022,202209,7372377,10/19/21,10/19/21,The Branch,None,Didn't Ask,tefap_food_bank,4,Unemployed/Recently Lost Job,No Referral no_referral
9/10/22,9,2022,202209,9515732,8/25/22,8/25/22,Salvation Army Magness Potter Center,None,No Benefits,tefap_food_bank,3,Low Wages/Not Enough Hours,No Referral no_referral
9/10/22,9,2022,202209,9643374,9/10/22,9/10/22,The Branch,None,,tefap_food_bank,6,Unemployed/Recently Lost Job,SNAP social_services
9/10/22,9,2022,202209,6778056,6/23/21,6/23/21,The Branch,None,Didn't Ask,tefap_food_bank,1,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
9/10/22,9,2022,202209,4159090,1/28/20,1/28/20,15th Ave Baptist Village Manor,Diabetes friendly,Didn't Ask,tefap_food_bank,6,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
9/10/22,9,2022,202209,7475762,11/3/21,11/3/21,The Branch,None,Didn't Ask,tefap_food_bank,2,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
9/10/22,9,2022,202209,9625379,9/6/22,9/6/22,The Branch,None,"SNAP (Food Stamps), Supplemental Security Income (SSI)",tefap_food_bank,1,Ongoing Need,"CSFP (over 60 years old, Davidson County only, with income requirements) do_not_know"
9/10/22,9,2022,202209,9241721,7/24/22,7/24/22,The Branch,None,No Benefits,tefap_food_bank,2,Ongoing Need,No Referral no_referral
9/10/22,9,2022,202209,9652161,9/12/22,9/12/22,The Branch,None,Don't Know,tefap_food_bank,3,Ongoing Need,No Referral no_referral
9/10/22,9,2022,202209,9335387,8/2/22,8/2/22,The Branch,Halal,Don't Know,non_tefap_market,1,Ongoing Need,No Referral no_referral
9/10/22,9,2022,202209,7920289,12/6/21,12/6/21,The Branch,"Halal,No Pork",Didn't Ask,non_tefap_market,1,Ongoing Need,No Referral no_referral
9/10/22,9,2022,202209,7920292,1/10/22,1/10/22,The Branch,"Halal,No Pork","SNAP (Food Stamps), Didn't Ask",non_tefap_market,6,Ongoing Need,No Referral no_referral
9/10/22,9,2022,202209,8880658,6/8/22,6/8/22,Christian Cooperative Ministry,"Halal,No Pork","SNAP (Food Stamps), Don't Know",non_tefap_market,5,Ongoing Need,No Referral no_referral
9/10/22,9,2022,202209,9590842,9/2/22,9/2/22,The Branch,"Halal,No Pork","SNAP (Food Stamps), Don't Know",non_tefap_market,6,Ongoing Need,No Referral no_referral
9/10/22,9,2022,202209,9482886,8/20/22,8/20/22,The Branch,"Halal,No Pork","SNAP (Food Stamps), Don't Know",non_tefap_market,5,Ongoing Need,No Referral no_referral
9/10/22,9,2022,202209,8017982,1/24/22,1/24/22,The Branch,"Halal,No Pork",,non_tefap_market,4,Ongoing Need,No Referral no_referral
9/10/22,9,2022,202209,7959757,12/6/21,12/6/21,The Branch,"Halal,No Pork","SNAP (Food Stamps), Don't Know",non_tefap_market,7,Ongoing Need,No Referral no_referral
9/10/22,9,2022,202209,9687188,9/10/22,9/10/22,The Branch,"Halal,No Pork",Don't Know,non_tefap_market,6,"Relocation / Moving,Ongoing Need,Immigration",No Referral no_referral
9/10/22,9,2022,202209,9244635,7/25/22,7/25/22,Christian Cooperative Ministry,"Halal,No Pork",Don't Know,non_tefap_market,4,Ongoing Need,No Referral no_referral
9/10/22,9,2022,202209,7951139,12/6/21,12/6/21,The Branch,"Halal,No Pork","SNAP (Food Stamps), Didn't Ask",non_tefap_market,1,Ongoing Need,No Referral no_referral
9/10/22,9,2022,202209,7920303,1/3/22,1/3/22,The Branch,"Halal,No Pork","SNAP (Food Stamps), Didn't Ask",non_tefap_market,4,Ongoing Need,No Referral no_referral
9/10/22,9,2022,202209,9570018,8/27/22,8/27/22,The Branch,"Halal,No Pork",Don't Know,non_tefap_market,2,Ongoing Need,No Referral no_referral
9/10/22,9,2022,202209,9069983,5/2/22,5/2/22,The Branch,"Halal,No Pork","SNAP (Food Stamps), Didn't Ask",non_tefap_market,1,Ongoing Need,No Referral no_referral
9/10/22,9,2022,202209,9687203,9/10/22,9/10/22,The Branch,"Halal,No Pork",Don't Know,non_tefap_market,1,"Relocation / Moving,Ongoing Need,Immigration",No Referral no_referral
9/11/22,9,2022,202209,9644529,8/29/22,8/29/22,The Branch,None,Didn't Ask,tefap_food_bank,3,Ongoing Need,No Referral no_referral
9/11/22,9,2022,202209,9644547,8/31/22,8/31/22,The Branch,None,Didn't Ask,tefap_food_bank,5,Low Wages/Not Enough Hours,No Referral no_referral
9/11/22,9,2022,202209,9644619,9/7/22,9/7/22,The Branch,None,No Benefits,tefap_food_bank,1,Sickness/Medical Expenses,No Referral no_referral
9/12/22,9,2022,202209,7238417,9/28/21,9/28/21,The Branch,None,,tefap_food_bank,4,Unemployed/Recently Lost Job,No Referral no_referral
9/12/22,9,2022,202209,8095820,2/12/22,2/12/22,Hamilton United Methodist Church,None,Didn't Ask,non_tefap_market,1,Ongoing Need,No Referral no_referral
9/12/22,9,2022,202209,7955163,1/21/22,1/21/22,The Branch,None,No Benefits,tefap_food_bank,4,Ongoing Need,No Referral no_referral
9/12/22,9,2022,202209,6803682,6/28/21,6/28/21,The Branch,None,,tefap_food_bank,1,Low Wages/Not Enough Hours,No Referral no_referral
9/12/22,9,2022,202209,8568667,4/22/22,4/22/22,The Branch,None,Didn't Ask,tefap_food_bank,5,Ongoing Need,No Referral no_referral
9/12/22,9,2022,202209,6682901,6/1/21,6/1/21,The Branch,None,No Benefits,tefap_food_bank,7,Low Wages/Not Enough Hours,No Referral no_referral
9/12/22,9,2022,202209,4157214,1/28/20,1/28/20,15th Ave Baptist Village Manor,No Pork,SNAP (Food Stamps),tefap_food_bank,5,Ongoing Need,No Referral no_referral
9/12/22,9,2022,202209,6739000,6/15/21,6/15/21,The Branch,No Pork,"Public Housing (PH), Families First (FF)",tefap_food_bank,6,Low Wages/Not Enough Hours,No Referral no_referral
9/12/22,9,2022,202209,4243114,2/10/20,2/10/20,St. Luke's Community House,None,Didn't Ask,tefap_food_bank,3,Ongoing Need,No Referral no_referral
9/12/22,9,2022,202209,5639990,11/18/20,11/18/20,Salvation Army Nashville South,No Pork,Didn't Ask,tefap_food_bank,6,Relocation / Moving,No Referral no_referral
9/12/22,9,2022,202209,9053182,6/29/22,6/29/22,The Branch,None,Didn't Ask,tefap_food_bank,2,Ongoing Need,No Referral no_referral
9/12/22,9,2022,202209,8794019,5/25/22,5/25/22,The Branch,None,No Benefits,tefap_food_bank,4,Low Wages/Not Enough Hours,No Referral no_referral
9/12/22,9,2022,202209,7123005,9/4/21,9/4/21,The Branch,None,Didn't Ask,tefap_food_bank,4,Low Wages/Not Enough Hours,No Referral no_referral
9/12/22,9,2022,202209,8929725,6/14/22,6/14/22,The Branch,None,No Benefits,tefap_food_bank,3,Low Wages/Not Enough Hours,No Referral no_referral
9/12/22,9,2022,202209,9481276,8/22/22,8/22/22,The Branch,None,Don't Know,tefap_food_bank,1,Low Wages/Not Enough Hours,No Referral no_referral
9/12/22,9,2022,202209,9481276,8/22/22,8/22/22,The Branch,None,SNAP (Food Stamps),tefap_food_bank,1,Low Wages/Not Enough Hours,No Referral no_referral
9/12/22,9,2022,202209,6768508,6/21/21,6/21/21,The Branch,None,No Benefits,tefap_food_bank,4,Low Wages/Not Enough Hours,No Referral no_referral
9/12/22,9,2022,202209,4424626,3/10/20,3/10/20,Rural Hill Church of Christ,No Pork,SNAP (Food Stamps),tefap_food_bank,7,Low Wages/Not Enough Hours,No Referral no_referral
9/12/22,9,2022,202209,9296058,7/29/22,7/29/22,The Branch,None,No Benefits,tefap_food_bank,6,Ongoing Need,No Referral no_referral
9/12/22,9,2022,202209,7636595,11/24/21,11/24/21,The Branch,None,SNAP (Food Stamps),tefap_food_bank,2,Ongoing Need,No Referral no_referral
9/12/22,9,2022,202209,9183194,7/16/22,7/16/22,The Branch,None,,tefap_food_bank,3,Ongoing Need,No Referral no_referral
9/12/22,9,2022,202209,8268045,3/10/22,3/10/22,The Branch,No Pork,SNAP (Food Stamps),tefap_food_bank,5,Ongoing Need,No Referral no_referral
9/12/22,9,2022,202209,6581119,5/6/21,5/6/21,St. Luke's Community House,None,Didn't Ask,tefap_food_bank,6,Low Wages/Not Enough Hours,No Referral no_referral
9/12/22,9,2022,202209,8630552,5/2/22,5/2/22,The Branch,No Pork,"Didn't Ask, No Benefits",tefap_food_bank,5,Ongoing Need,No Referral no_referral
9/12/22,9,2022,202209,9043522,6/28/22,6/28/22,The Branch,No Pork,Didn't Ask,tefap_food_bank,5,Ongoing Need,No Referral no_referral
9/12/22,9,2022,202209,8370096,4/6/22,4/6/22,Catholic Charities Pastoral - CSFP,No Pork,Didn't Ask,tefap_food_bank,5,Low Wages/Not Enough Hours,No Referral no_referral
9/12/22,9,2022,202209,6692568,6/4/21,6/4/21,The Branch,None,Didn't Ask,tefap_food_bank,2,Ongoing Need,No Referral no_referral
9/12/22,9,2022,202209,4789927,5/11/20,5/11/20,Salvation Army Magness Potter Center,None,Families First (FF),tefap_food_bank,3,Low Wages/Not Enough Hours,No Referral no_referral
9/12/22,9,2022,202209,7737166,12/10/21,12/10/21,The Branch,None,Didn't Ask,tefap_food_bank,3,Ongoing Need,No Referral no_referral
9/12/22,9,2022,202209,4644402,4/18/20,4/18/20,Hamilton United Methodist Church,None,No Benefits,tefap_food_bank,5,Low Wages/Not Enough Hours,No Referral no_referral
9/12/22,9,2022,202209,8152585,2/22/22,2/22/22,St. Luke's Community House,None,Didn't Ask,tefap_food_bank,4,Low Wages/Not Enough Hours,No Referral no_referral
9/12/22,9,2022,202209,6699734,6/5/21,6/5/21,The Branch,No Pork,Didn't Ask,tefap_food_bank,1,Low Wages/Not Enough Hours,SNAP social_services
9/12/22,9,2022,202209,8167173,2/23/22,2/23/22,The Branch,None,Didn't Ask,tefap_food_bank,5,Low Wages/Not Enough Hours,No Referral no_referral
9/12/22,9,2022,202209,6701858,7/7/21,7/7/21,The Branch,No Pork,Didn't Ask,tefap_food_bank,6,Low Wages/Not Enough Hours,No Referral no_referral
9/12/22,9,2022,202209,9355926,8/6/22,8/6/22,The Branch,None,No Benefits,tefap_food_bank,6,Low Wages/Not Enough Hours,No Referral no_referral
9/12/22,9,2022,202209,5952388,1/8/21,1/8/21,St. Luke's Community House,None,Didn't Ask,non_tefap_market,4,Ongoing Need,No Referral no_referral
9/12/22,9,2022,202209,8332742,3/19/22,3/19/22,The Branch,"None,Other food allergen (seafood, dairy, etc.)",Didn't Ask,tefap_food_bank,2,Low Wages/Not Enough Hours,No Referral no_referral
9/12/22,9,2022,202209,8767905,5/22/22,5/22/22,The Branch,None,Didn't Ask,tefap_food_bank,1,Ongoing Need,No Referral no_referral
9/12/22,9,2022,202209,6741511,6/15/21,6/15/21,The Branch,None,Didn't Ask,tefap_food_bank,1,Low Wages/Not Enough Hours,No Referral no_referral
9/12/22,9,2022,202209,7085041,8/27/21,8/27/21,The Branch,None,Didn't Ask,tefap_food_bank,4,Low Wages/Not Enough Hours,No Referral no_referral
